"Genes"	"Main-effect Genotype (logFC)"	"Main-effect Gentyope (FDR)"	"Main-effect Age (logFC)"	"Main-effect Age (FDR)"	"Linear Effect (logFC)"	"Linear Effect (FDR)"	"Gene Symbol"	"Gene Description"
"ENSMUSG00000000148"	-0.113804165534694	0.999518715991509	-0.00372107575314247	0.958380333130656	0.00537801240427141	0.980599094217126	"Brat1"	"BRCA1-associated ATM activator 1"
"ENSMUSG00000000149"	-0.120060417349058	0.999518715991509	0.000161108276447062	0.998648135956815	0.0023728586465588	0.992956177655303	"Gna12"	"guanine nucleotide binding protein, alpha 12"
"ENSMUSG00000000154"	-0.625824371753957	0.999518715991509	0.0765076963153684	0.0641345376700817	0.0476771680279473	0.909226040612764	"Slc22a18"	"solute carrier family 22 (organic cation transporter), member 18"
"ENSMUSG00000000167"	0.320049932972695	0.999518715991509	0.00372914111315757	0.994798608303213	-0.0190850849570087	0.964237970578854	"Pih1d2"	"PIH1 domain containing 2"
"ENSMUSG00000000168"	0.0406459073583283	0.999518715991509	0.00164966399340254	0.980347161396208	-0.00569205100650702	0.952753278677296	"Dlat"	"dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)"
"ENSMUSG00000000171"	0.0388104796503276	0.999518715991509	-0.00146111101942658	0.984081093686786	-0.00488861075242837	0.964609824464383	"Sdhd"	"succinate dehydrogenase complex, subunit D, integral membrane protein"
"ENSMUSG00000000182"	0.499341635111268	0.999518715991509	0.0859871708606224	0.407269659261977	0.0124548018896399	0.993837765332883	"Fgf23"	"fibroblast growth factor 23"
"ENSMUSG00000000184"	-0.14092518882681	0.999518715991509	-0.0271409099871542	5.09790216936771e-07	0.00222425503508799	0.993837765332883	"Ccnd2"	"cyclin D2"
"ENSMUSG00000000194"	-0.0487469213212896	0.999518715991509	0.00400867294463813	0.921737564946888	0.00109712808644283	0.993837765332883	"Gpr107"	"G protein-coupled receptor 107"
"ENSMUSG00000000197"	0.105620950986507	0.999518715991509	-0.00362152919778855	0.919983353838118	-0.0102830845020437	0.769356588001993	"Nalcn"	"sodium leak channel, non-selective"
"ENSMUSG00000000202"	-0.0906401965562779	0.999518715991509	0.00147569971098851	0.997006103840677	-0.00746828451019941	0.98354318585765	"Btbd17"	"BTB (POZ) domain containing 17"
"ENSMUSG00000000214"	0.458259121736595	0.999518715991509	-0.00442633246184221	0.967421384279541	-0.032328299916115	0.34538858928485	"Th"	"tyrosine hydroxylase"
"ENSMUSG00000000223"	0.0321443115299095	0.999518715991509	-0.00862400096066194	0.484992858240516	-0.00115707209226755	0.993837765332883	"Drp2"	"dystrophin related protein 2"
"ENSMUSG00000000247"	-0.318837591104941	0.999518715991509	-0.00592540484151614	0.866254358463546	0.00621743424627462	0.961926873600092	"Lhx2"	"LIM homeobox protein 2"
"ENSMUSG00000000253"	-0.00691944427576938	0.999518715991509	0.00287431421216331	0.965848047856057	-0.000513848270430522	0.994752309483184	"Gmpr"	"guanosine monophosphate reductase"
"ENSMUSG00000000263"	0.343537317915417	0.999518715991509	0.0170799959150726	0.858720908194157	-0.0371562097877413	0.786056420540425	"Glra1"	"glycine receptor, alpha 1 subunit"
"ENSMUSG00000000266"	0.174797397274434	0.999518715991509	0.0046355716370241	0.909040326630559	-0.0110206376623462	0.832887281390523	"Mid2"	"midline 2"
"ENSMUSG00000000275"	0.0534417733211482	0.999518715991509	0.0323240510317472	0.0285323885456813	0.00924247026633375	0.971987930963541	"Trim25"	"tripartite motif-containing 25"
"ENSMUSG00000000276"	0.127735831860627	0.999518715991509	0.00338452519407777	0.933233053557424	-0.00871189748128237	0.865112849618947	"Dgke"	"diacylglycerol kinase, epsilon"
"ENSMUSG00000000278"	0.0896276520799948	0.999518715991509	0.00505007815338688	0.950638277111707	0.00980262170212121	0.953359512324711	"Scpep1"	"serine carboxypeptidase 1"
"ENSMUSG00000000282"	0.0276897352519606	0.999518715991509	0.00114793369359924	0.994798608303213	0.000654028403044227	0.994106130325116	"Mnt"	"max binding protein"
"ENSMUSG00000000290"	-0.27729525971077	0.999518715991509	0.0308134035131155	0.124979003467665	0.0536863117677453	0.0552935814485777	"Itgb2"	"integrin beta 2"
"ENSMUSG00000000295"	-0.268695074388526	0.999518715991509	-0.00461713269437302	0.970589937521759	0.00910082687498654	0.974429005889397	"Hddc2"	"HD domain containing 2"
"ENSMUSG00000000296"	-0.166445196015989	0.999518715991509	0.000682016767515239	0.99767868824666	0.00291901462214875	0.993837765332883	"Tpd52l1"	"tumor protein D52-like 1"
"ENSMUSG00000000301"	-0.00773061433949589	0.999518715991509	0.0133958044369922	0.945440500962436	-0.000847300744749597	0.995540771070889	"Pemt"	"phosphatidylethanolamine N-methyltransferase"
"ENSMUSG00000000303"	0.538689409508981	0.999518715991509	0.0538239800310511	0.0722073177586364	-0.0205829705527686	0.961711438540562	"Cdh1"	"cadherin 1"
"ENSMUSG00000000305"	0.0158041791287409	0.999518715991509	0.00263270037564458	0.973762468685799	-9.05055939125745e-05	0.998460273637064	"Cdh4"	"cadherin 4"
"ENSMUSG00000000308"	0.0301627117812072	0.999518715991509	-0.00402674752305604	0.901451996989875	-0.00483244887288117	0.961711438540562	"Ckmt1"	"creatine kinase, mitochondrial 1, ubiquitous"
"ENSMUSG00000000317"	-0.250702891500795	0.999518715991509	-0.0175575472562627	0.862085274030668	0.00484891193174081	0.993837765332883	"Bcl6b"	"B cell CLL/lymphoma 6, member B"
"ENSMUSG00000000320"	-0.574397872886027	0.999518715991509	-0.0185465033127354	0.944234491079308	0.0223562846687446	0.98354318585765	"Alox12"	"arachidonate 12-lipoxygenase"
"ENSMUSG00000000339"	0.0580081785707708	0.999518715991509	0.00912042690166234	0.743030679926732	0.00170893138681233	0.993837765332883	"Rtca"	"RNA 3'-terminal phosphate cyclase"
"ENSMUSG00000000340"	-0.344890058165337	0.999518715991509	-0.0100284148155574	0.742955723025063	0.0108210015852383	0.931122801896263	"Dbt"	"dihydrolipoamide branched chain transacylase E2"
"ENSMUSG00000000346"	-0.0506467214903175	0.999518715991509	0.00630451799303153	0.74616009584051	0.00239248434047482	0.991980665375346	"Dazap2"	"DAZ associated protein 2"
"ENSMUSG00000000355"	0.0138276020079247	0.999518715991509	-0.00308459758244242	0.960173149485163	-0.0036795956399311	0.989564659851257	"Mcts1"	"malignant T cell amplified sequence 1"
"ENSMUSG00000000359"	0.0221543213598305	0.999518715991509	-0.0176502760859248	0.960173149485163	-0.00290282368532365	0.994752309483184	"Rem1"	"rad and gem related GTP binding protein 1"
"ENSMUSG00000000365"	0.10813292006579	0.999518715991509	0.0267793781620284	0.808923328389154	-0.034551474066064	0.931118872697935	"Rnf17"	"ring finger protein 17"
"ENSMUSG00000000374"	-0.0272002997315861	0.999518715991509	0.00370333654001587	0.919983353838118	0.00276662174666023	0.989564659851257	"Trappc10"	"trafficking protein particle complex 10"
"ENSMUSG00000000378"	-0.0954622068037405	0.999518715991509	0.00175562058468543	0.981289578906997	0.00160128960514817	0.993837765332883	"Ccm2"	"cerebral cavernous malformation 2"
"ENSMUSG00000000384"	-0.00642960834098582	0.999518715991509	-8.61461654300979e-05	0.999834364759125	0.00178243927928156	0.993837765332883	"Tbrg4"	"transforming growth factor beta regulated gene 4"
"ENSMUSG00000000386"	-0.563373882432944	0.999518715991509	0.03865105557343	0.79260767026315	0.062099688494234	0.854300206747419	"Mx1"	""
"ENSMUSG00000000392"	0.298614207709352	0.999518715991509	0.0207033350635461	0.758894275930842	-0.0181292505447866	0.954863138596796	"Fap"	"fibroblast activation protein"
"ENSMUSG00000000399"	-0.121911125463631	0.999518715991509	-0.00585497984657457	0.79260767026315	0.00268312202933629	0.990489316341684	"Ndufa9"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9"
"ENSMUSG00000000402"	-0.12457982446084	0.999518715991509	-0.0135790891253268	0.930195096196486	-0.00877737512347925	0.993757355482526	"Egfl6"	"EGF-like-domain, multiple 6"
"ENSMUSG00000000409"	0.00568091027709619	0.999518715991509	-0.0245761570350732	0.802700056451852	0.00923115233548268	0.993757355482526	"Lck"	"lymphocyte protein tyrosine kinase"
"ENSMUSG00000000416"	-0.0131094636926675	0.999518715991509	-0.0108346207971129	0.225703006749824	-0.0048842465066533	0.961723919301992	"Cttnbp2"	"cortactin binding protein 2"
"ENSMUSG00000000420"	0.103903977168913	0.999518715991509	0.00843768381348559	0.587449030648482	-0.00823558576365359	0.921487339969711	"Galnt1"	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1"
"ENSMUSG00000000439"	-0.00671095044378055	0.999518715991509	0.00187365431135315	0.988456846844996	-0.00358091750138557	0.992882646922316	"Mkrn2"	"makorin, ring finger protein, 2"
"ENSMUSG00000000440"	0.291190666409561	0.999518715991509	0.00765213371021164	0.965403289997207	-0.00732439022721379	0.993757355482526	"Pparg"	"peroxisome proliferator activated receptor gamma"
"ENSMUSG00000000441"	-0.0839753299806067	0.999518715991509	-0.00206943465330114	0.972451639771344	0.00247007530075169	0.991980665375346	"Raf1"	"v-raf-leukemia viral oncogene 1"
"ENSMUSG00000000486"	-0.478245021004096	0.999518715991509	0.00792740565705543	0.98618091696262	0.0262301560172407	0.972422291055387	"Sept1"	"septin 1"
"ENSMUSG00000000489"	0.0622867067318981	0.999518715991509	0.000319272591462611	0.99767868824666	0.00285404161691511	0.993837765332883	"Pdgfb"	"platelet derived growth factor, B polypeptide"
"ENSMUSG00000000530"	-0.136208460098577	0.999518715991509	0.0120900390054429	0.679721428578884	0.00741483310308555	0.973310259126881	"Acvrl1"	"activin A receptor, type II-like 1"
"ENSMUSG00000000531"	-0.049603664709536	0.999518715991509	0.0015849693724675	0.994798608303213	0.000319968776035269	0.995466026412793	"Grasp"	"GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein"
"ENSMUSG00000000532"	0.00718041399626561	0.999518715991509	-0.00277171733219884	0.951227868412183	0.000814418703943723	0.993837765332883	"Acvr1b"	"activin A receptor, type 1B"
"ENSMUSG00000000538"	-0.0467856840051932	0.999518715991509	-0.000239484544276956	0.99767868824666	-0.000867433158565342	0.993837765332883	"Tom1l2"	"target of myb1-like 2 (chicken)"
"ENSMUSG00000000552"	-0.166090710402738	0.999518715991509	5.12456417167398e-05	0.999834364759125	0.0110755307450007	0.789563037956532	"Zfp385a"	"zinc finger protein 385A"
"ENSMUSG00000000555"	0.0522044866094079	0.999518715991509	-0.00079170130420782	0.99767868824666	0.00495264019492256	0.993837765332883	"Itga5"	"integrin alpha 5 (fibronectin receptor alpha)"
"ENSMUSG00000000560"	0.43718531153317	0.274910010677068	0.00185617021978971	0.980638029589173	-0.038159265352918	0.000151251550402506	"Gabra2"	"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 2"
"ENSMUSG00000000561"	0.0249422969759895	0.999518715991509	-0.00851219810014171	0.554855279539212	-0.00068193332829987	0.993837765332883	"Wdr77"	"WD repeat domain 77"
"ENSMUSG00000000562"	0.148102981590107	0.999518715991509	0.000802880880354382	0.999054962646608	0.0299341530048494	0.954863138596796	"Adora3"	"transmembrane and immunoglobulin domain containing 3"
"ENSMUSG00000000563"	0.0734779276460606	0.999518715991509	0.00108639453970536	0.993669376066431	-0.00686765119470378	0.928670164549359	"Atp5f1"	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1"
"ENSMUSG00000000567"	-0.052899538221006	0.999518715991509	0.0163024511852661	0.197656100654577	0.00245623946581004	0.993837765332883	"Sox9"	"SRY (sex determining region Y)-box 9"
"ENSMUSG00000000568"	0.131220888486126	0.999518715991509	-0.000383894550523761	0.99767868824666	-0.00807051064880675	0.892177790401159	"Hnrnpd"	"heterogeneous nuclear ribonucleoprotein D"
"ENSMUSG00000000581"	0.102809168914059	0.999518715991509	-0.000983700250537659	0.996055604654301	-0.00589308158693163	0.961926873600092	"C1d"	"C1D nuclear receptor co-repressor"
"ENSMUSG00000000594"	-0.225065050684665	0.999518715991509	-0.00257606154247432	0.963203626272538	0.0179845154379069	0.300239699652278	"Gm2a"	"GM2 ganglioside activator protein"
"ENSMUSG00000000600"	0.0674569326474661	0.999518715991509	-0.00304524583863812	0.957181932919877	-0.00832908548270802	0.922850320524861	"Krit1"	"KRIT1, ankyrin repeat containing"
"ENSMUSG00000000605"	0.113997015364039	0.999518715991509	0.00355025207360342	0.91994159581247	-0.00981593260625203	0.778929487574983	"Clcn4-2"	"chloride channel 4-2"
"ENSMUSG00000000627"	-0.0265137540584966	0.999518715991509	-0.00455609655513287	0.907545817741963	-0.00166327625138957	0.993837765332883	"Sema4f"	"sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain"
"ENSMUSG00000000628"	-0.0260216118031719	0.999518715991509	0.00966413247758462	0.937504290837916	0.0243421157870925	0.881159692726744	"Hk2"	"hexokinase 2"
"ENSMUSG00000000631"	-0.0398972367525559	0.999518715991509	0.00582831270997084	0.754209093051585	0.00285527206216176	0.988523530620946	"Myo18a"	"myosin XVIIIA"
"ENSMUSG00000000632"	-0.00264022359728571	0.999518715991509	-0.006487879182981	0.676072105969419	0.00141892425802093	0.993837765332883	"Sez6"	"seizure related gene 6"
"ENSMUSG00000000682"	-1.0075684304275	0.999518715991509	0.0516799797848105	0.279522859054022	0.096049246507793	0.180200780252421	"Cd52"	"CD52 antigen"
"ENSMUSG00000000686"	-0.247497462933224	0.999518715991509	0.0512010659886246	0.587694320900032	0.00139644547260002	0.995466026412793	"Abhd15"	"abhydrolase domain containing 15"
"ENSMUSG00000000693"	-0.591966009188593	0.999518715991509	0.00867556916043477	0.948304589954344	0.0270617566944988	0.854300206747419	"Loxl3"	"lysyl oxidase-like 3"
"ENSMUSG00000000708"	-0.0112348410462839	0.999518715991509	0.0162184088130867	0.142627144699346	0.00482840347093964	0.98354318585765	"Kat2b"	"K(lysine) acetyltransferase 2B"
"ENSMUSG00000000711"	0.0180213771215956	0.999518715991509	0.00430356593629115	0.909578159710176	-0.00379040673976733	0.98354318585765	"Rab5b"	"RAB5B, member RAS oncogene family"
"ENSMUSG00000000732"	-0.0301620977477801	0.999518715991509	0.0290082991655946	0.0812916818873742	0.000815198942305384	0.994752309483184	"Icosl"	"icos ligand"
"ENSMUSG00000000738"	-0.0738428853985547	0.999518715991509	-0.00204696184764114	0.977601604432766	0.00537009739132874	0.96423306301834	"Spg7"	"spastic paraplegia 7 homolog (human)"
"ENSMUSG00000000740"	-0.0172681310015751	0.999518715991509	0.000753077024189573	0.99767868824666	-0.00285887338040621	0.993837765332883	"Rpl13"	"ribosomal protein L13"
"ENSMUSG00000000743"	-0.0639156374337866	0.999518715991509	-0.000591506655099621	0.99767868824666	-0.000484895184717762	0.994752309483184	"Chmp1a"	"charged multivesicular body protein 1A"
"ENSMUSG00000000751"	0.0521091037601504	0.999518715991509	0.00354671572193222	0.941095913282581	-0.000966515259575872	0.993837765332883	"Rpa1"	"replication protein A1"
"ENSMUSG00000000753"	0.111769978025935	0.999518715991509	0.0101155774456311	0.877502940511926	0.00494145205037017	0.993757355482526	"Serpinf1"	"serine (or cysteine) peptidase inhibitor, clade F, member 1"
"ENSMUSG00000000759"	-0.0145091518635296	0.999518715991509	-0.00513774719504367	0.872350783443086	0.00165946017703494	0.993837765332883	"Tubgcp3"	"tubulin, gamma complex associated protein 3"
"ENSMUSG00000000766"	0.0279324469674032	0.999518715991509	-0.00603946558418774	0.977407031809267	0.00423235484449678	0.993837765332883	"Oprm1"	"opioid receptor, mu 1"
"ENSMUSG00000000776"	0.00329746235866026	0.999518715991509	-0.0049731276720741	0.957181932919877	-0.00124332611684832	0.993837765332883	"Polr3d"	"polymerase (RNA) III (DNA directed) polypeptide D"
"ENSMUSG00000000782"	-0.200890321067831	0.999518715991509	-0.0023900094155994	0.994798608303213	0.00524831110865531	0.993837765332883	"Tcf7"	"transcription factor 7, T cell specific"
"ENSMUSG00000000787"	0.0422656663515943	0.999518715991509	0.00604657412177326	0.702358726822215	-0.00258029135306106	0.989564659851257	"Ddx3x"	"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked"
"ENSMUSG00000000791"	-0.374447097836283	0.999518715991509	0.0325476930094036	0.817661252640945	0.0399989552325083	0.932302782666595	"Il12rb1"	"interleukin 12 receptor, beta 1"
"ENSMUSG00000000792"	-0.0563209725831973	0.999518715991509	0.00897853324354266	0.798047860110281	0.00564368112958499	0.98354318585765	"Slc5a5"	"solute carrier family 5 (sodium iodide symporter), member 5"
"ENSMUSG00000000794"	0.0436387369385768	0.999518715991509	0.00148628534958694	0.994798608303213	-0.00421900510595504	0.988949498268736	"Kcnn3"	"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3"
"ENSMUSG00000000804"	0.0099272737824251	0.999518715991509	0.00438276721917962	0.87370862233886	-0.00476126799479693	0.961711438540562	"Usp32"	"ubiquitin specific peptidase 32"
"ENSMUSG00000000805"	-0.0793290332439288	0.999518715991509	-0.00582866079780713	0.909578159710176	0.00573761672809244	0.976226152691314	"Car4"	"carbonic anhydrase 4"
"ENSMUSG00000000811"	0.33572343949394	0.999518715991509	-0.000134823864089197	0.999834364759125	-0.00657575993940512	0.990489316341684	"Txnrd3"	"thioredoxin reductase 3"
"ENSMUSG00000000823"	0.0434953587124589	0.999518715991509	-0.000300419442152598	0.99767868824666	0.00478615254106996	0.964237970578854	"Znf512b"	"zinc finger protein 512B"
"ENSMUSG00000000826"	0.0177505263680944	0.999518715991509	0.000359276849591106	0.99767868824666	-0.0044727169129277	0.954863138596796	"Dnajc5"	"DnaJ (Hsp40) homolog, subfamily C, member 5"
"ENSMUSG00000000827"	-0.0704010354070474	0.999518715991509	-0.00164117733193454	0.981920312472058	0.00465640194571531	0.974117096406775	"Tpd52l2"	"tumor protein D52-like 2"
"ENSMUSG00000000838"	0.155592218104875	0.999518715991509	0.000517843849013305	0.99767868824666	-0.0143140902230118	0.537761502424038	"Fmr1"	"fragile X mental retardation syndrome 1"
"ENSMUSG00000000861"	0.123849351065289	0.999518715991509	0.00028275968212724	0.99767868824666	-0.00320327405598638	0.988949498268736	"Bcl11a"	"B cell CLL/lymphoma 11A (zinc finger protein)"
"ENSMUSG00000000869"	0.344649162562445	0.999518715991509	0.00992181613894684	0.915650090864787	-0.0207181775682902	0.891018510220196	"Il4"	"interleukin 4"
"ENSMUSG00000000876"	0.0661149705242587	0.999518715991509	0.00184650639354834	0.994798608303213	-0.00188565499652333	0.993837765332883	"Pxmp4"	"peroxisomal membrane protein 4"
"ENSMUSG00000000881"	0.0372831141625017	0.999518715991509	-0.00365238499552672	0.916954176379035	-0.00458200454010659	0.964237970578854	"Dlg3"	"discs, large homolog 3 (Drosophila)"
"ENSMUSG00000000884"	0.182586384245172	0.999518715991509	0.00056716635652485	0.997875328837444	0.00323225240849378	0.993837765332883	"Gnb1l"	"guanine nucleotide binding protein (G protein), beta polypeptide 1-like"
"ENSMUSG00000000901"	-0.400319888379702	0.999518715991509	0.00132524441635303	0.99767868824666	0.0314253323836707	0.911229535980707	"Mmp11"	"matrix metallopeptidase 11"
"ENSMUSG00000000902"	-0.0183317430003083	0.999518715991509	-0.00145396283620397	0.985867804401036	0.00150367712049047	0.993837765332883	"Smarcb1"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1"
"ENSMUSG00000000915"	-0.0972112495820544	0.999518715991509	-0.00169660679632997	0.980347161396208	0.00495228647767887	0.963296684067608	"Hip1r"	"huntingtin interacting protein 1 related"
"ENSMUSG00000000916"	0.0635754995654161	0.999518715991509	0.00866460877556734	0.900508795290406	-0.00783496600640979	0.979962264745364	"Nsun5"	"NOL1/NOP2/Sun domain family, member 5"
"ENSMUSG00000000934"	0.0164819661520576	0.999518715991509	-0.0126136813035029	0.735609239012679	0.00606097234992452	0.988523530620946	"Top1mt"	"DNA topoisomerase 1, mitochondrial"
"ENSMUSG00000000948"	-0.0187939063365652	0.999518715991509	0.00160501301376947	0.97282663450892	0.000755732532627977	0.993837765332883	"Gm38393"	""
"ENSMUSG00000000957"	-0.503655454758163	0.999518715991509	-0.00554850550371335	0.958094133589582	0.0285633843448039	0.613277324482225	"Mmp14"	"matrix metallopeptidase 14 (membrane-inserted)"
"ENSMUSG00000000958"	0.0385715594510668	0.999518715991509	-0.00818470559365797	0.976248671887737	0.0246742824365877	0.946918142378655	"Slc7a7"	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 7"
"ENSMUSG00000000959"	-0.140616417067995	0.999518715991509	-0.00322468920744542	0.958072801247538	0.0100756298562456	0.889112845859508	"Oxa1l"	"oxidase assembly 1-like"
"ENSMUSG00000000976"	0.0873724036430214	0.999518715991509	0.00473391607870831	0.937413525384867	-0.0044427365803475	0.988523530620946	"Heatr6"	"HEAT repeat containing 6"
"ENSMUSG00000000982"	1.75650377112113	0.999518715991509	0.128888661617233	0.104725452243202	-0.0220232296521349	0.990489316341684	"Ccl3"	"chemokine (C-C motif) ligand 3"
"ENSMUSG00000001016"	0.0412034147207734	0.999518715991509	0.000549907114886705	0.99767868824666	-0.00282603317367083	0.990489316341684	"Ilf2"	"interleukin enhancer binding factor 2"
"ENSMUSG00000001017"	0.129495927715535	0.999518715991509	-0.000421211357000733	0.99767868824666	-0.00944325862796198	0.83603552212296	"Chtop"	"chromatin target of PRMT1"
"ENSMUSG00000001018"	0.0365683119440954	0.999518715991509	0.00766146351721129	0.726228909003999	0.000445134581578046	0.994752309483184	"Snapin"	"SNAP-associated protein"
"ENSMUSG00000001020"	0.0441268070573137	0.999518715991509	0.0708899424150659	0.0343713612035763	0.00958769479186074	0.993837765332883	"S100a4"	"S100 calcium binding protein A4"
"ENSMUSG00000001025"	-0.369995219148872	0.999518715991509	0.0138198694290565	0.724742304434806	0.0418017088088597	0.122117982863599	"S100a6"	"S100 calcium binding protein A6 (calcyclin)"
"ENSMUSG00000001029"	0.419307762333617	0.999518715991509	0.0285192850312917	0.61034402572767	-0.0341114219719595	0.869041156802574	"Icam2"	"intercellular adhesion molecule 2"
"ENSMUSG00000001034"	-0.0811607656296939	0.999518715991509	-0.00827513877282719	0.815551742442924	0.00157219966326144	0.993837765332883	"Mapk7"	"mitogen-activated protein kinase 7"
"ENSMUSG00000001036"	-0.0428023519627653	0.999518715991509	-0.00283685693670467	0.949928619778061	-0.000505446612254845	0.994106130325116	"Epn2"	"epsin 2"
"ENSMUSG00000001039"	0.0356269928781956	0.999518715991509	-0.00621121650537003	0.949501057641357	-0.00706700099273654	0.987361517507831	"B9d1"	"B9 protein domain 1"
"ENSMUSG00000001052"	0.157579584648045	0.999518715991509	0.00439599796343093	0.902910907844279	-0.00508076726554987	0.963296684067608	"Sec24b"	"Sec24 related gene family, member B (S. cerevisiae)"
"ENSMUSG00000001053"	0.125845869569047	0.999518715991509	0.00502983959510314	0.959362635933294	-0.0102403192145879	0.958940977106543	"N4bp3"	"NEDD4 binding protein 3"
"ENSMUSG00000001054"	0.000223154295710063	0.999566317395839	0.00106052999989832	0.994798608303213	-0.000417438445923476	0.994752309483184	"Rmnd5b"	"required for meiotic nuclear division 5 homolog B (S. cerevisiae)"
"ENSMUSG00000001056"	0.166272488294477	0.999518715991509	0.00147255025066264	0.994798608303213	-0.0132501380741703	0.901803803928288	"Nhp2"	"NHP2 ribonucleoprotein"
"ENSMUSG00000001062"	-0.13475837963589	0.999518715991509	-0.00525515868935372	0.867048850097907	0.00671359206616399	0.942176005279638	"Vps9d1"	"VPS9 domain containing 1"
"ENSMUSG00000001065"	-0.109138645864038	0.999518715991509	-0.00371829535807379	0.963203626272538	0.00478372888662004	0.988949498268736	"Zfp276"	"zinc finger protein (C2H2 type) 276"
"ENSMUSG00000001082"	-0.174214044370792	0.999518715991509	-0.00942265204604422	0.79260767026315	0.0201675552113994	0.667897909287784	"Mfsd10"	"major facilitator superfamily domain containing 10"
"ENSMUSG00000001089"	-0.0255806807686253	0.999518715991509	0.00248197234960745	0.960173149485163	-0.00729156187684931	0.924804419863094	"Luzp1"	"leucine zipper protein 1"
"ENSMUSG00000001098"	-0.0226888266041125	0.999518715991509	0.00321940979224789	0.96470327271318	0.00279311272171447	0.993837765332883	"Kctd10"	"potassium channel tetramerisation domain containing 10"
"ENSMUSG00000001100"	-0.0393522773817961	0.999518715991509	-0.00281313446663569	0.956207073926502	0.00121019832961799	0.993837765332883	"Poldip2"	"polymerase (DNA-directed), delta interacting protein 2"
"ENSMUSG00000001103"	0.352799060647765	0.999518715991509	0.0284107329126308	0.656568449008198	-0.0139452982371206	0.98354318585765	"Sebox"	"SEBOX homeobox"
