"Genes"	"Main-effect Genotype (logFC)"	"Main-effect Gentyope (FDR)"	"Main-effect Age (logFC)"	"Main-effect Age (FDR)"	"Linear Effect (logFC)"	"Linear Effect (FDR)"	"Gene Symbol"	"Gene Description"
"ENSMUSG00000000134"	0.0386182433585864	0.999768123831024	-0.0029921136816615	0.767606651770743	0.00301365457329995	0.959999421011977	"Tfe3"	"transcription factor E3"
"ENSMUSG00000000142"	0.0215001343996652	0.999768123831024	-0.0048739086783885	0.659258490600511	-0.000647057277728197	0.991838062546278	"Axin2"	"axin2"
"ENSMUSG00000000148"	0.0699120673143491	0.999768123831024	-0.0012810462605366	0.929999810772721	-0.00384270408188957	0.954612008894356	"Brat1"	"BRCA1-associated ATM activator 1"
"ENSMUSG00000000149"	-0.0969158429726775	0.999768123831024	-0.00998783951977674	0.032983613837314	0.00121695442475509	0.980384526568316	"Gna12"	"guanine nucleotide binding protein, alpha 12"
"ENSMUSG00000000154"	-0.292497112032954	0.999768123831024	0.0816880410023631	0.000606414384532528	0.0318462456175964	0.846644055030126	"Slc22a18"	"solute carrier family 22 (organic cation transporter), member 18"
"ENSMUSG00000000167"	0.0608410601225557	0.999768123831024	-0.00547598705948233	0.880079763638052	-0.00592247026769491	0.974149887710075	"Pih1d2"	"PIH1 domain containing 2"
"ENSMUSG00000000168"	0.0436635164436672	0.999768123831024	0.00143758797954331	0.882559875682157	-0.00584846783605225	0.818529455224872	"Dlat"	"dihydrolipoamide S-acetyltransferase (E2 component of pyruvate dehydrogenase complex)"
"ENSMUSG00000000171"	-0.0121694539282178	0.999768123831024	-0.00500717310477827	0.450840633800771	-0.00233645269689244	0.964225223228002	"Sdhd"	"succinate dehydrogenase complex, subunit D, integral membrane protein"
"ENSMUSG00000000182"	0.545281086810177	0.999768123831024	0.0626260136452446	0.188763963462433	0.0102846593649162	0.982168657997846	"Fgf23"	"fibroblast growth factor 23"
"ENSMUSG00000000184"	-0.143059876722759	0.966469976278315	-0.0305198143309981	1.44447637492221e-16	0.00232497434006114	0.964225223228002	"Ccnd2"	"cyclin D2"
"ENSMUSG00000000194"	-0.0270756499998293	0.999768123831024	0.00115156448592121	0.917783235277644	-2.21131092239395e-06	0.999910192184628	"Gpr107"	"G protein-coupled receptor 107"
"ENSMUSG00000000197"	0.120579835142726	0.999768123831024	0.00221898815058448	0.793894476237481	-0.0110146345759848	0.360516625939209	"Nalcn"	"sodium leak channel, non-selective"
"ENSMUSG00000000202"	-0.17351110373386	0.999768123831024	-0.0163310530681799	0.093261152894057	-0.00327793210137897	0.973433611150625	"Btbd17"	"BTB (POZ) domain containing 17"
"ENSMUSG00000000214"	0.102708698272918	0.999768123831024	-0.00798436047177406	0.554136828809804	-0.0142059959687738	0.729512932386271	"Th"	"tyrosine hydroxylase"
"ENSMUSG00000000223"	0.0574874534369905	0.999768123831024	-0.00584005211886873	0.332407686708166	-0.00242350331732504	0.961518491580583	"Drp2"	"dystrophin related protein 2"
"ENSMUSG00000000247"	-0.202185448314809	0.705735855733627	-0.00751836102050158	0.277448793041156	0.000310470151903989	0.996131296242312	"Lhx2"	"LIM homeobox protein 2"
"ENSMUSG00000000253"	-0.0712648913929769	0.999768123831024	0.00181481196620829	0.88036810977573	0.00271908378788733	0.964225223228002	"Gmpr"	"guanosine monophosphate reductase"
"ENSMUSG00000000263"	0.098520668718651	0.999768123831024	0.0101275313891469	0.69424127806744	-0.0247656171522678	0.729747975486874	"Glra1"	"glycine receptor, alpha 1 subunit"
"ENSMUSG00000000266"	0.14041455252714	0.999768123831024	0.00942734620549312	0.107689255628393	-0.00923670946030277	0.659630861612202	"Mid2"	"midline 2"
"ENSMUSG00000000275"	-0.175463913172938	0.999768123831024	-0.00218138689920895	0.916924845132302	0.0206178717853177	0.434268543555783	"Trim25"	"tripartite motif-containing 25"
"ENSMUSG00000000276"	0.0958052441132175	0.999768123831024	0.00701799796463724	0.203396720302953	-0.00709440214520554	0.733762665316762	"Dgke"	"diacylglycerol kinase, epsilon"
"ENSMUSG00000000278"	-0.0115544098258441	0.999768123831024	-0.00143543055480231	0.935039503832122	0.0148889680870577	0.5836613154169	"Scpep1"	"serine carboxypeptidase 1"
"ENSMUSG00000000282"	-0.0476950493631785	0.999768123831024	0.0020189484518892	0.851749285537635	0.00444283175390274	0.921155236198768	"Mnt"	"max binding protein"
"ENSMUSG00000000290"	-0.299070194837467	0.999768123831024	0.0246750498008815	0.0319009566166647	0.0548598742359315	0.000226473613356175	"Itgb2"	"integrin beta 2"
"ENSMUSG00000000295"	-0.0486267383903283	0.999768123831024	-0.000791715316397176	0.974287166915085	-0.00195801220337133	0.986660648278799	"Hddc2"	"HD domain containing 2"
"ENSMUSG00000000296"	-0.0272169535800785	0.999768123831024	0.00557928058126613	0.629383203155883	-0.00409929158696419	0.956081641115147	"Tpd52l1"	"tumor protein D52-like 1"
"ENSMUSG00000000301"	-0.487320652006784	0.999768123831024	-0.00161759312975633	0.972133311272978	0.0232048162423121	0.839141428482523	"Pemt"	"phosphatidylethanolamine N-methyltransferase"
"ENSMUSG00000000303"	0.291920092566641	0.999768123831024	0.0317581697568838	0.102917939476766	-0.00874922512777508	0.963486642487239	"Cdh1"	"cadherin 1"
"ENSMUSG00000000305"	0.124739687837359	0.999768123831024	0.00335668077413185	0.745442609228536	-0.00557275617738843	0.90202919812888	"Cdh4"	"cadherin 4"
"ENSMUSG00000000308"	-0.0274041417350177	0.999768123831024	0.00307166121172431	0.682357664066094	-0.00189390107128172	0.971553294768961	"Ckmt1"	"creatine kinase, mitochondrial 1, ubiquitous"
"ENSMUSG00000000317"	-0.528164557173483	0.932890998668513	-0.0150212985419856	0.530638551197577	0.0190660091872406	0.855095756979335	"Bcl6b"	"B cell CLL/lymphoma 6, member B"
"ENSMUSG00000000320"	0.318761704952971	0.999768123831024	0.00784650817983374	0.895120834878726	-0.0230700632444876	0.920572261711157	"Alox12"	"arachidonate 12-lipoxygenase"
"ENSMUSG00000000339"	-0.030420988165576	0.999768123831024	0.0071250396966622	0.426046522658214	0.00612849907686844	0.902538228607329	"Rtca"	"RNA 3'-terminal phosphate cyclase"
"ENSMUSG00000000340"	-0.177993895984293	0.999768123831024	-0.0123502491844084	0.114947541894315	0.00244013065094373	0.974149887710075	"Dbt"	"dihydrolipoamide branched chain transacylase E2"
"ENSMUSG00000000346"	-0.111282469988668	0.999768123831024	0.000564584078641518	0.958100637965813	0.00543846610624404	0.837488393868449	"Dazap2"	"DAZ associated protein 2"
"ENSMUSG00000000355"	-0.082834829423725	0.999768123831024	-0.00464034523307854	0.599616182175484	0.00120314415927408	0.985673022239283	"Mcts1"	"malignant T cell amplified sequence 1"
"ENSMUSG00000000359"	-0.777522187073123	0.999768123831024	-0.0310458874436776	0.489825440662113	0.038270473260267	0.846644055030126	"Rem1"	"rad and gem related GTP binding protein 1"
"ENSMUSG00000000365"	0.288156939968265	0.999768123831024	0.0399206089527798	0.102630692599877	-0.0434416035022247	0.59671163709507	"Rnf17"	"ring finger protein 17"
"ENSMUSG00000000374"	0.0273940395929072	0.999768123831024	0.00553622296182697	0.359910744907856	3.25539016027435e-05	0.999376474993471	"Trappc10"	"trafficking protein particle complex 10"
"ENSMUSG00000000378"	-0.00387476268037675	0.999768123831024	-4.20261933868544e-05	0.996830380618934	-0.00304123770169701	0.956081641115147	"Ccm2"	"cerebral cavernous malformation 2"
"ENSMUSG00000000384"	0.0377443133495275	0.999768123831024	0.00135388928825063	0.921364255875704	-0.000436788687342573	0.995000476739087	"Tbrg4"	"transforming growth factor beta regulated gene 4"
"ENSMUSG00000000386"	-0.775277090340082	0.999768123831024	0.0328184949050965	0.429064549292626	0.0724425776541164	0.384547380954512	"Mx1"	""
"ENSMUSG00000000392"	0.0739298039270462	0.999768123831024	0.00824169316960014	0.749097909766209	-0.00685461792997034	0.964434841313055	"Fap"	"fibroblast activation protein"
"ENSMUSG00000000399"	-0.0805758310163188	0.999768123831024	-0.00229852806976627	0.7899939319696	0.00060567785523174	0.989257928842807	"Ndufa9"	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 9"
"ENSMUSG00000000402"	-0.405870341189635	0.999768123831024	-0.027369901922033	0.149108473953821	0.00569837345665795	0.975082806003716	"Egfl6"	"EGF-like-domain, multiple 6"
"ENSMUSG00000000409"	0.25301609405608	0.999768123831024	-0.0185943336264019	0.514401990828434	-0.00340885961127597	0.988969617258198	"Lck"	"lymphocyte protein tyrosine kinase"
"ENSMUSG00000000416"	-0.0227353003789689	0.999768123831024	-0.00382471251024702	0.59170381832719	-0.00441294583898585	0.901457084708411	"Cttnbp2"	"cortactin binding protein 2"
"ENSMUSG00000000420"	0.00305851333445925	0.999768123831024	0.00205820062120578	0.82760267180207	-0.00319463811807837	0.950517441026205	"Galnt1"	"UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 1"
"ENSMUSG00000000439"	0.0475663772587352	0.999768123831024	0.00184467279209273	0.898234517926995	-0.00632282935359125	0.903469890211317	"Mkrn2"	"makorin, ring finger protein, 2"
"ENSMUSG00000000440"	0.0019978245808117	0.999768123831024	-0.000525101569981113	0.988923836475811	0.00730001144728452	0.964225223228002	"Pparg"	"peroxisome proliferator activated receptor gamma"
"ENSMUSG00000000441"	-0.0307620285283577	0.999768123831024	-0.000398756410201829	0.972176581231767	-0.000195635371324919	0.996584206319024	"Raf1"	"v-raf-leukemia viral oncogene 1"
"ENSMUSG00000000486"	-0.284469910050086	0.999768123831024	-0.00746443499620382	0.893538626188781	0.0166783895247988	0.951478965484582	"Sept1"	"septin 1"
"ENSMUSG00000000489"	-0.114981322257386	0.999768123831024	-0.0128051202017659	0.0803428412605986	0.0117599595812837	0.65982782123403	"Pdgfb"	"platelet derived growth factor, B polypeptide"
"ENSMUSG00000000530"	-0.143160144596032	0.999768123831024	-0.00174634884362594	0.920776875742277	0.00764138735633655	0.892078117631086	"Acvrl1"	"activin A receptor, type II-like 1"
"ENSMUSG00000000531"	0.075689548805955	0.999768123831024	-0.00466175271970078	0.679344629324626	-0.00598804742469443	0.912865308671811	"Grasp"	"GRP1 (general receptor for phosphoinositides 1)-associated scaffold protein"
"ENSMUSG00000000532"	0.0705485122640216	0.999768123831024	0.00215183508806267	0.802435166628281	-0.0023681997562194	0.961972554091398	"Acvr1b"	"activin A receptor, type 1B"
"ENSMUSG00000000538"	0.00678752255167418	0.999768123831024	0.00217868992651415	0.781719098896721	-0.00355843858752016	0.920031545826901	"Tom1l2"	"target of myb1-like 2 (chicken)"
"ENSMUSG00000000552"	-0.109071024400147	0.999768123831024	0.0043190025474045	0.565397781721398	0.00819545526092011	0.692941718602707	"Zfp385a"	"zinc finger protein 385A"
"ENSMUSG00000000555"	-0.110991271878156	0.999768123831024	-0.0146575508290414	0.27278592965035	0.0133033680025244	0.821748970963226	"Itga5"	"integrin alpha 5 (fibronectin receptor alpha)"
"ENSMUSG00000000560"	-0.167949254050294	0.932890998668513	-0.0157430873323858	0.000860941654192935	-0.00748367417119011	0.790170512033255	"Gabra2"	"gamma-aminobutyric acid (GABA) A receptor, subunit alpha 2"
"ENSMUSG00000000561"	-0.0171442001215114	0.999768123831024	-0.00470429610894387	0.50906439198889	0.00144901809958952	0.977189056061135	"Wdr77"	"WD repeat domain 77"
"ENSMUSG00000000562"	0.068886081615166	0.999768123831024	-0.0113721145259331	0.805759922233017	0.0340641553338497	0.766517460092988	"Adora3"	"transmembrane and immunoglobulin domain containing 3"
"ENSMUSG00000000563"	-0.0337101053178674	0.999768123831024	-0.00125080023568306	0.898211513800443	-0.00148513242692098	0.975686213388706	"Atp5f1"	"ATP synthase, H+ transporting, mitochondrial F0 complex, subunit B1"
"ENSMUSG00000000567"	-0.133934692326312	0.999768123831024	0.00898090233736222	0.261427959179361	0.00651609631858703	0.88803786080349	"Sox9"	"SRY (sex determining region Y)-box 9"
"ENSMUSG00000000568"	0.0631789096710211	0.999768123831024	0.00468461693582826	0.477990884746366	-0.00462214556694494	0.889849765884634	"Hnrnpd"	"heterogeneous nuclear ribonucleoprotein D"
"ENSMUSG00000000581"	0.032756466479644	0.999768123831024	-0.003486126715548	0.697341106621535	-0.00236922921720822	0.967600441488669	"C1d"	"C1D nuclear receptor co-repressor"
"ENSMUSG00000000594"	-0.125568579423078	0.999768123831024	-0.010577454339634	0.0316312846306311	0.0130742201461855	0.232975986632572	"Gm2a"	"GM2 ganglioside activator protein"
"ENSMUSG00000000600"	0.0321106360512784	0.999768123831024	-0.00495282337621152	0.496387929030161	-0.00654721848698046	0.809757305930825	"Krit1"	"KRIT1, ankyrin repeat containing"
"ENSMUSG00000000605"	0.0623597242011158	0.999768123831024	0.000401726611044375	0.970172916615876	-0.00723826504517348	0.698331026827427	"Clcn4-2"	"chloride channel 4-2"
"ENSMUSG00000000627"	0.0489924346912872	0.999768123831024	0.000137866191169472	0.991135591996493	-0.00547950319943312	0.872694833953633	"Sema4f"	"sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain"
"ENSMUSG00000000628"	0.00937889612155274	0.999768123831024	-0.000377834595528764	0.990940239783445	0.0226507319905908	0.64973119504057	"Hk2"	"hexokinase 2"
"ENSMUSG00000000631"	0.0312633633576182	0.999768123831024	0.00252248532788465	0.745030090765957	-0.000721087723516619	0.988977986626073	"Myo18a"	"myosin XVIIIA"
"ENSMUSG00000000632"	0.0772476941362981	0.999768123831024	2.96093915233001e-05	0.996899922567854	-0.00259442226635226	0.956081641115147	"Sez6"	"seizure related gene 6"
"ENSMUSG00000000682"	-0.508896681321134	0.999768123831024	0.036778512518876	0.14689233465392	0.0727615318165303	0.06423422818648	"Cd52"	"CD52 antigen"
"ENSMUSG00000000686"	-0.212952945258467	0.999768123831024	0.0291840779327481	0.479059095962721	-0.000280878482925803	0.999376474993471	"Abhd15"	"abhydrolase domain containing 15"
"ENSMUSG00000000693"	-0.237131270297885	0.999768123831024	-0.000739429263615079	0.980436921637336	0.00956256962455644	0.937874848663381	"Loxl3"	"lysyl oxidase-like 3"
"ENSMUSG00000000708"	-0.0514309721280636	0.999768123831024	0.00990137943943823	0.156377098269363	0.00685790554598193	0.851701423920041	"Kat2b"	"K(lysine) acetyltransferase 2B"
"ENSMUSG00000000711"	0.0226957459796634	0.999768123831024	0.00516384706881192	0.450923714191708	-0.00402261507571541	0.922828819146513	"Rab5b"	"RAB5B, member RAS oncogene family"
"ENSMUSG00000000732"	-0.0798817317457037	0.999768123831024	0.0322342017111415	0.00036940014959405	0.00327971088845132	0.97587399243836	"Icosl"	"icos ligand"
"ENSMUSG00000000738"	-0.0438546889290706	0.999768123831024	0.000545214215554815	0.96295550776577	0.00386037940251987	0.934600511970036	"Spg7"	"spastic paraplegia 7 homolog (human)"
"ENSMUSG00000000740"	-0.0625672612706625	0.999768123831024	-0.00130642265207344	0.95904399583974	-0.000568571946981676	0.996286444666221	"Rpl13"	"ribosomal protein L13"
"ENSMUSG00000000743"	-0.0643335203846644	0.999768123831024	-0.00279648957324515	0.736629992844338	-0.000475235204665657	0.991838062546278	"Chmp1a"	"charged multivesicular body protein 1A"
"ENSMUSG00000000751"	-0.0269336694275998	0.999768123831024	0.00117329384760685	0.918024936412401	0.00299861639513373	0.955264947845946	"Rpa1"	"replication protein A1"
"ENSMUSG00000000753"	-0.0307112118263622	0.999768123831024	-0.00909212505759131	0.521551793291743	0.0119991574679561	0.823165325195838	"Serpinf1"	"serine (or cysteine) peptidase inhibitor, clade F, member 1"
"ENSMUSG00000000759"	0.0142152017201048	0.999768123831024	-0.00231631143396931	0.805477067261822	0.000217899268336975	0.996419106366562	"Tubgcp3"	"tubulin, gamma complex associated protein 3"
"ENSMUSG00000000766"	0.196894903465157	0.999768123831024	-0.00812224348463823	0.749296712341729	-0.00438230754264313	0.975891053491452	"Oprm1"	"opioid receptor, mu 1"
"ENSMUSG00000000776"	-0.0642377612007283	0.999768123831024	-0.0015308360349247	0.935026672194516	0.00217315827102602	0.980544777163757	"Polr3d"	"polymerase (RNA) III (DNA directed) polypeptide D"
"ENSMUSG00000000782"	-0.114359136306838	0.999768123831024	-0.00175083937269146	0.948604370342723	0.000864494800143832	0.995000476739087	"Tcf7"	"transcription factor 7, T cell specific"
"ENSMUSG00000000787"	0.0546456950831789	0.999768123831024	0.00706361783336978	0.161378561922732	-0.00319327643884435	0.938505160909529	"Ddx3x"	"DEAD/H (Asp-Glu-Ala-Asp/His) box polypeptide 3, X-linked"
"ENSMUSG00000000791"	0.0946341787787031	0.999768123831024	-0.0219249518593223	0.533248204861708	0.018243797457072	0.930740317452149	"Il12rb1"	"interleukin 12 receptor, beta 1"
"ENSMUSG00000000792"	-0.0363313628949112	0.999768123831024	0.0224542423047069	0.000727003498234355	0.0046291424872285	0.952832047220726	"Slc5a5"	"solute carrier family 5 (sodium iodide symporter), member 5"
"ENSMUSG00000000794"	0.183402888643089	0.999768123831024	5.01493887440245e-05	0.996899922567854	-0.011297526007998	0.651639751853059	"Kcnn3"	"potassium intermediate/small conductance calcium-activated channel, subfamily N, member 3"
"ENSMUSG00000000804"	0.0144620193552458	0.999768123831024	0.00539677549610216	0.362158234340477	-0.00499141842187398	0.858439182089217	"Usp32"	"ubiquitin specific peptidase 32"
"ENSMUSG00000000805"	-0.147862158360876	0.999768123831024	-0.0153838787788317	0.0138990107676805	0.0092154489743405	0.771897940283343	"Car4"	"carbonic anhydrase 4"
"ENSMUSG00000000811"	0.167081295687663	0.999768123831024	0.00431423103201306	0.85968725024474	0.00190773608264511	0.988977986626073	"Txnrd3"	"thioredoxin reductase 3"
"ENSMUSG00000000823"	0.0672341141480249	0.999768123831024	0.000342683911579557	0.97650546847253	0.0036094179210454	0.933794193701844	"Znf512b"	"zinc finger protein 512B"
"ENSMUSG00000000826"	0.0285517437456135	0.999768123831024	0.00283881772375146	0.680034574872626	-0.00501274844272696	0.831975953159041	"Dnajc5"	"DnaJ (Hsp40) homolog, subfamily C, member 5"
"ENSMUSG00000000827"	-0.109262627240083	0.999768123831024	-0.00408658057268505	0.603524764964409	0.00661623915980686	0.805806484434121	"Tpd52l2"	"tumor protein D52-like 2"
"ENSMUSG00000000838"	0.0455152844792546	0.999768123831024	-0.000405928070169767	0.97170092498797	-0.00875750715334435	0.604727075378738	"Fmr1"	"fragile X mental retardation syndrome 1"
"ENSMUSG00000000861"	0.13295699532312	0.999768123831024	0.00344476251549634	0.664774183525063	-0.0036661113845094	0.936168387244342	"Bcl11a"	"B cell CLL/lymphoma 11A (zinc finger protein)"
"ENSMUSG00000000869"	0.126085328571841	0.999768123831024	0.0084531777817067	0.644785308333471	-0.00960765653659975	0.920031545826901	"Il4"	"interleukin 4"
"ENSMUSG00000000876"	0.0223682769534235	0.999768123831024	-0.00493326589269961	0.731996666940159	0.000325919941253601	0.997364878085072	"Pxmp4"	"peroxisomal membrane protein 4"
"ENSMUSG00000000881"	0.0562809686915213	0.999768123831024	-0.000375812832658488	0.972620007766225	-0.00552757811915157	0.826103772023772	"Dlg3"	"discs, large homolog 3 (Drosophila)"
"ENSMUSG00000000884"	0.257431770545639	0.999768123831024	0.011698785456847	0.590250991991122	-0.00054008375564011	0.997275619851938	"Gnb1l"	"guanine nucleotide binding protein (G protein), beta polypeptide 1-like"
"ENSMUSG00000000901"	-0.232347387952375	0.999768123831024	0.0141588125754867	0.630636327537426	0.0229162962129879	0.823165325195838	"Mmp11"	"matrix metallopeptidase 11"
"ENSMUSG00000000902"	0.0230679323407548	0.999768123831024	-0.000719153994907409	0.949161731576678	-0.000579798805532827	0.98981458841884	"Smarcb1"	"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily b, member 1"
"ENSMUSG00000000915"	-0.0560527687909009	0.999768123831024	-0.00475482128460059	0.469955115224758	0.00289825529623069	0.952964006051115	"Hip1r"	"huntingtin interacting protein 1 related"
"ENSMUSG00000000916"	-0.0832138357750868	0.999768123831024	0.00543399461273359	0.731839803573503	-0.000448593620888125	0.996286444666221	"Nsun5"	"NOL1/NOP2/Sun domain family, member 5"
"ENSMUSG00000000934"	0.0705763974824824	0.999768123831024	-0.00518589333360361	0.743326950575472	0.00331709665154919	0.972601115830169	"Top1mt"	"DNA topoisomerase 1, mitochondrial"
"ENSMUSG00000000948"	-0.0360708955974143	0.999768123831024	0.00061143494710372	0.94595682331306	0.00161979772798902	0.972253807273921	"Gm38393"	""
"ENSMUSG00000000957"	-0.120891789140152	0.999768123831024	-0.0122380609294606	0.301189541752658	0.00939008517259855	0.885777343269364	"Mmp14"	"matrix metallopeptidase 14 (membrane-inserted)"
"ENSMUSG00000000958"	-0.201432372290827	0.999768123831024	-0.0212092251221286	0.397527783220396	0.0369639892255584	0.5218950816724	"Slc7a7"	"solute carrier family 7 (cationic amino acid transporter, y+ system), member 7"
"ENSMUSG00000000959"	-0.00716682623155858	0.999768123831024	-0.000153147384361816	0.990987120057099	0.00336719557376993	0.954607813659923	"Oxa1l"	"oxidase assembly 1-like"
"ENSMUSG00000000976"	-0.00305212829083768	0.999768123831024	0.00189062943238462	0.890401832096895	9.41350724747151e-05	0.999112575033924	"Heatr6"	"HEAT repeat containing 6"
"ENSMUSG00000000982"	0.306904291758704	0.999768123831024	0.0756322837583994	0.10237600073444	0.0469223490143093	0.857749816816978	"Ccl3"	"chemokine (C-C motif) ligand 3"
"ENSMUSG00000001016"	-0.064668125608282	0.999768123831024	0.00138404071925749	0.892198782966761	0.0025041083815417	0.961518491580583	"Ilf2"	"interleukin enhancer binding factor 2"
"ENSMUSG00000001017"	0.0416839804262263	0.999768123831024	-0.00331245276171589	0.657603354932076	-0.005027668320116	0.867579579890719	"Chtop"	"chromatin target of PRMT1"
"ENSMUSG00000001018"	5.66472951755143e-05	0.999981186164759	0.00759868990893207	0.249526434026179	0.00228017998649267	0.969646484872658	"Snapin"	"SNAP-associated protein"
"ENSMUSG00000001020"	-0.016312603468575	0.999768123831024	0.0381603504884182	0.0914981490718814	0.0126395202070438	0.9545663937471	"S100a4"	"S100 calcium binding protein A4"
"ENSMUSG00000001025"	-0.450643166412787	0.30908223231956	0.00341325235199267	0.856242290338583	0.0459421530339281	0.000270878666299482	"S100a6"	"S100 calcium binding protein A6 (calcyclin)"
"ENSMUSG00000001029"	0.098837835126051	0.999768123831024	0.0144431107742636	0.566142441968992	-0.0180588184319079	0.874763470544996	"Icam2"	"intercellular adhesion molecule 2"
"ENSMUSG00000001034"	-0.0828018881378334	0.999768123831024	-0.00556244227968075	0.598954033357528	0.0016482571642221	0.982168657997846	"Mapk7"	"mitogen-activated protein kinase 7"
"ENSMUSG00000001036"	-0.0414992117246611	0.999768123831024	-0.00308637696751887	0.68405221409475	-0.000578347824383181	0.989257928842807	"Epn2"	"epsin 2"
"ENSMUSG00000001039"	-0.0445936554070602	0.999768123831024	-0.00501837778091843	0.774279679337479	-0.00298684853255215	0.975891053491452	"B9d1"	"B9 protein domain 1"
"ENSMUSG00000001052"	0.125886403750288	0.999768123831024	0.00634669078126724	0.299359299526372	-0.00348056112119391	0.939286243992829	"Sec24b"	"Sec24 related gene family, member B (S. cerevisiae)"
"ENSMUSG00000001053"	0.0245632456854047	0.999768123831024	0.00207922157986744	0.916924845132302	-0.00513999759554785	0.956081641115147	"N4bp3"	"NEDD4 binding protein 3"
"ENSMUSG00000001054"	-0.0191853825731342	0.999768123831024	9.47059649262631e-05	0.993688337089577	0.000556375152950035	0.990916740112433	"Rmnd5b"	"required for meiotic nuclear division 5 homolog B (S. cerevisiae)"
"ENSMUSG00000001056"	-0.0888973358110045	0.999768123831024	-0.00576177640768881	0.615948707405515	-0.000367512039849217	0.996286444666221	"Nhp2"	"NHP2 ribonucleoprotein"
"ENSMUSG00000001062"	0.000959358559704747	0.999768123831024	-0.0025449141375172	0.783141996721532	-0.000124766705521244	0.998453793603677	"Vps9d1"	"VPS9 domain containing 1"
"ENSMUSG00000001065"	-0.0902551562606189	0.999768123831024	-0.0114765688545172	0.145047995596081	0.00386634503385007	0.956081641115147	"Zfp276"	"zinc finger protein (C2H2 type) 276"
"ENSMUSG00000001082"	-0.0133304766799186	0.999768123831024	-0.0064935411596393	0.560025167204528	0.0120799163978872	0.692941718602707	"Mfsd10"	"major facilitator superfamily domain containing 10"
"ENSMUSG00000001089"	-0.0323528732084711	0.999768123831024	0.00300915685888923	0.695922330832046	-0.00695967783093236	0.748626729222605	"Luzp1"	"leucine zipper protein 1"
"ENSMUSG00000001098"	-0.0982251612783571	0.999768123831024	0.00594431821347318	0.522617805644173	0.00659325962847559	0.881332834104587	"Kctd10"	"potassium channel tetramerisation domain containing 10"
"ENSMUSG00000001100"	-0.101527913172978	0.999768123831024	-0.00370342383621913	0.615396865639364	0.00433560347382951	0.904448064242969	"Poldip2"	"polymerase (DNA-directed), delta interacting protein 2"
"ENSMUSG00000001103"	0.45320778065033	0.999768123831024	0.0231820066956429	0.303709176586802	-0.0190530833852525	0.863959231767924	"Sebox"	"SEBOX homeobox"
